Alta Clinica Codigo Amb;Alta Clinica Nome Amb;Setor - Centro de Custo;Tp Categoria Vl Custo;Tp Categoria Vl Custo (copy);Vl Categoria Vl Custo;Vl Faturado Amb;Cd Cen Cus;Cd Setor;Cd Setor Grupo;Dt Competencia;Nm Nivel2 Setor;Nm Nivel3 Setor;Nm Nivel4 Setor;Nm Setor;Nm Setor Grupo;Qt Pessoal Medico Rateio;Qt Pessoal Naomedico Rateio
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;829;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1747;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;579;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;54650;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5393;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;6964;;05.21.01.09.00;3909;6780;01/04/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;RATEIO ABSORVIDO;vl_absorvido_total;29420.0455;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;937;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1886;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1632;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;76988;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5485;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;6305;;05.21.01.09.00;3909;6780;01/05/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;1
;;3909 - ECOCARDIOGRAMA 03;RATEIO ABSORVIDO;vl_absorvido_total;30042.6783;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;891;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2349;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1825;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;76804;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;6305;;05.21.01.09.00;3909;6780;01/06/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;RATEIO ABSORVIDO;vl_absorvido_total;28328.0435;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;907;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2225;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;939;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;59224;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;4792;;05.21.01.09.00;3909;6780;01/07/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;RATEIO ABSORVIDO;vl_absorvido_total;26924.0603;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;1022;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2246;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1121;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;56306;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;4791;;05.21.01.09.00;3909;6780;01/08/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;GERAIS;vl_gerais_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1413;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3909 - ECOCARDIOGRAMA 03;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.21.01.09.00;3909;6780;01/09/2019;SADT;IMAGENS;ECOCARDIOGRAMA 03;ECOCARDIOGRAMA 03;IMAGENS;5.99;0
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;9196.0183;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;692;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;12;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;50787;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.05.00;3911;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;6
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;10510.9172;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;639;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;22;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;65042;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;311;;05.40.01.05.00;3911;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;10019.6051;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;768;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;24;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;58232;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;311;;05.40.01.05.00;3911;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;9753.7112;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;777;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;14;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;58746;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;311;;05.40.01.05.00;3911;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;9248.4819;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;865;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;62161;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;311;;05.40.01.05.00;3911;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;8574.8787;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;776;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;12;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;58836;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;PRESTACAO SERVICOS;vl_prestacao_servico_total;311;;05.40.01.05.00;3911;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;RATEIO ABSORVIDO;vl_absorvido_total;9114.3214;;05.40.01.05.00;3911;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;GERAIS;vl_gerais_total;688;;05.40.01.05.00;3911;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;12;;05.40.01.05.00;3911;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.05.00;3911;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
;;3911 - DIR FISICO TECNICO;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.05.00;3911;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;DIR FISICO TECNICO;DIR FISICO TECNICO;ADMINISTRATIVO;0;8
